Distance from Center (cmd=annotatePeaks.pl ../txt/PDXConsensus.txt hg19 -size 6000 -hist 25 -d PDX01 PDX03 PDX04 PDX05)	PDX01 Coverage	PDX01 + Tags	PDX01 - Tags	PDX03 Coverage	PDX03 + Tags	PDX03 - Tags	PDX04 Coverage	PDX04 + Tags	PDX04 - Tags	PDX05 Coverage	PDX05 + Tags	PDX05 - Tags
-800	0.936395139306015	0.00363783209351752	0.00465717321997873	0.547290116896919	0.00208289054197662	0.00284165781083954	0.550964343048364	0.00241020191285866	0.00212327311370882	0.587841037026127	0.00194048884165781	0.00274006376195536
-775	0.910982765790329	0.00403060573857597	0.00392773645058447	0.527098831030819	0.002201912858661	0.002201912858661	0.624222759852579	0.00292667375132837	0.00223804463336876	0.576382824254796	0.00233793836344314	0.00230053134962805
-750	0.955708543177937	0.00489096705632305	0.0036097768331562	0.53064116188452	0.0022316684378321	0.00230605738575983	0.612013023718543	0.00275451647183847	0.000860786397449522	0.596290022200946	0.00260446333687566	0.00226780021253985
-725	1.0343852515825	0.00525568544102018	0.0036471838469713	0.530995394969891	0.00255897980871414	0.00171094580233794	0.608960589685034	0.00189373007438895	0.00195111583421892	0.6248776843678	0.00309543039319872	0.00240340063761955
-700	1.09049577230514	0.00448884165781083	0.00407736450584483	0.542330853701736	0.00206801275239108	0.00193411264612115	0.59064598548398	0.00189373007438895	0.0014346439957492	0.647562630864575	0.00283358129649309	0.00203400637619553
-675	1.11631474379707	0.00438597236981933	0.00361912858660998	0.541976620616366	0.00206801275239108	0.00214240170031881	0.57691003233319	0.00195111583421892	0.00258235919234857	0.674529939710231	0.0024875664187035	0.00227715196599362
-650	1.13745783856213	0.00379681190223166	0.00447013815090328	0.558271342543394	0.00278214665249735	0.00215727948990436	0.570805164266172	0.00131987247608927	0.00241020191285866	0.668048526425438	0.00217428267800212	0.0028990435706695
-625	1.10106731968766	0.00358172157279489	0.00515281615302867	0.566064470421538	0.0024845908607864	0.00212752391073327	0.578436249349945	0.00223804463336876	0.00275451647183847	0.64223861280921	0.00241275239107332	0.00319362380446333
-600	1.02361040521185	0.00365653560042507	0.00541466524973431	0.539142755933405	0.00154729011689692	0.00249946865037195	0.535702172880819	0.00131987247608927	0.00246758767268863	0.587262339411413	0.0020807651434644	0.00264654622741764
-575	0.95692833710669	0.00366588735387884	0.00490967056323059	0.524619199433228	0.00178533475026568	0.00193411264612115	0.525018653763538	0.0026971307120085	0.00177895855472901	0.536452688839554	0.00194984059511158	0.0026605738575983
-550	0.895938640669042	0.00342274176408076	0.00431115834218914	0.524619199433228	0.00199362380446334	0.0022316684378321	0.534175955864065	0.000975557917109458	0.00373007438894793	0.491082795846004	0.00167396386822529	0.00220701381509033
-525	0.881504412512133	0.00393708820403824	0.00394643995749202	0.520722635494156	0.00196386822529224	0.00218703506907545	0.508230266579239	0.00172157279489904	0.0026971307120085	0.482170852579414	0.00226312433581296	0.00209946865037194
-500	0.858938224830203	0.0033385759829968	0.00346950053134962	0.499468650371945	0.0019489904357067	0.00217215727948991	0.450234019942569	0.000746014877789586	0.0012624867162593	0.446986037604824	0.00164123273113709	0.00195919234856535
-475	0.883740701381513	0.00447948990435705	0.00346950053134962	0.516826071555084	0.00206801275239108	0.00184484590860787	0.514335134646257	0.00246758767268863	0.00212327311370882	0.448837869971908	0.00220701381509033	0.00154771519659936
-450	0.911999260730956	0.0046665249734325	0.0032357066950053	0.533829259652852	0.00243995749202976	0.00215727948990436	0.46091753905985	0.00103294367693943	0.00229543039319873	0.471985774560454	0.00238469713071201	0.00161317747077577
-425	0.974005452109231	0.00482550478214664	0.00358172157279489	0.556145944031173	0.00273751328374071	0.00264824654622742	0.488389445361431	0.00160680127523911	0.00183634431455898	0.505550236213846	0.00234729011689692	0.00170201912858661
-400	1.05227556253755	0.00554558979808712	0.00351625929861848	0.562876372653206	0.00281190223166844	0.00203825717321998	0.521966219730029	0.00154941551540914	0.00315621679064825	0.547447943519114	0.00307672688629118	0.00148692879914984
-375	1.14782608695653	0.00662104144527096	0.0034414452709883	0.599008147360964	0.00300531349628055	0.00217215727948991	0.500599181495467	0.00172157279489904	0.0026971307120085	0.611451899706444	0.00251562167906482	0.0019778958554729
-350	1.23992052857737	0.00630308182784269	0.0038155154091392	0.619553666312434	0.00242507970244421	0.00226142401700319	0.499072964478712	0.00327098831030818	0.00137725823591924	0.655895876516452	0.00298320935175345	0.00192178533475026
-325	1.2935914614425	0.00631243358129647	0.00419893730074388	0.634785688983352	0.00242507970244421	0.00224654622741764	0.589119768467226	0.00281190223166844	0.00292667375132837	0.681358571563853	0.00284760892667375	0.00239872476089266
-300	1.36860878806081	0.00653687566418701	0.00467587672688628	0.633014523556501	0.00242507970244421	0.00197874601487779	0.592172202500735	0.00200850159404888	0.0026971307120085	0.665733735966584	0.00199659936238044	0.00254835281615303
